filepath,split,label,duration,samplerate,channels
data\for-2seconds\training\fake\file28518.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28519.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file2852.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28520.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28525.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28527.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28532.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28538.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28545.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28549.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file2855.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28552.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28553.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28554.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28555.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28566.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28570.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28574.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28576.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28580.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28594.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28596.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28606.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28610.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28614.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28619.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28622.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file2863.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28638.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28640.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28642.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28647.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28650.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28653.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28669.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28671.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28677.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28683.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28689.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file2869.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28696.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28698.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28703.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28707.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28711.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28713.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28714.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28715.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28716.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28719.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28724.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28726.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28727.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file2873.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28731.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28733.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28735.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28738.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28740.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28745.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28748.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28749.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28759.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28765.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28769.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28782.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28784.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file2879.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28790.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28800.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28804.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28816.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28821.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28827.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28829.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28834.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28846.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28847.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28853.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28855.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28857.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28858.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28859.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28863.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28865.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28867.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28871.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28881.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28884.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file2889.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28898.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file289.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28900.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28904.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28911.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28917.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28919.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28922.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28924.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28937.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28938.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28940.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28944.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28945.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28949.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28953.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28956.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28959.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28962.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28963.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28964.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28965.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28966.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28969.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28971.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28974.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28982.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28987.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28988.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28995.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28999.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29004.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29008.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29010.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29022.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29027.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29030.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29031.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29036.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29043.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29044.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29050.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29053.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29055.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29056.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29059.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file2907.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29071.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29076.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29077.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29083.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29085.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29088.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file2909.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29111.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29114.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29120.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29133.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29138.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29147.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29148.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29151.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29154.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29157.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29160.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29162.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29168.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29172.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29180.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29186.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29189.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29195.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29197.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file2920.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29203.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29207.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29208.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29210.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29212.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29213.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29226.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29229.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29232.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29237.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29244.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29250.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29261.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29264.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29267.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29270.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29271.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29275.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29286.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29290.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29291.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29293.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29303.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29305.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29311.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29313.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29314.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29319.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29321.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29322.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29323.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29328.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29330.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29332.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29335.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
