filepath,split,label,duration,samplerate,channels
data\for-2seconds\validation\fake\file21853.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\validation\real\file22127.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\testing\real\file1279.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\fake\file27499.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file2075.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file18354.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\fake\file350.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\fake\file8894.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file19212.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file29261.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file1850.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file9408.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file16146.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\real\file6653.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\real\file17192.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file25526.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file17249.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file18348.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file22819.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file17838.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file27318.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file13528.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file1024.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\real\file29.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\validation\real\file34407.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\real\file2382.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file17028.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\fake\file19.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\validation\real\file27794.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\fake\file21189.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file24290.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\real\file1835.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\real\file21247.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\real\file18544.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file31526.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\fake\file25378.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\real\file1586.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\fake\file11053.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file28363.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file7216.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\real\file11733.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\testing\real\file10.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\validation\real\file15504.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\fake\file24888.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file20332.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file16361.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file14838.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file6065.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\fake\file1940.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\training\fake\file27065.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file14506.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file11804.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file18582.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file30815.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file13520.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file28375.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file21009.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\testing\fake\file1292.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\training\real\file8776.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file7806.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\fake\file1074.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\testing\fake\file655.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\testing\fake\file1325.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\validation\real\file27163.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\fake\file32141.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\real\file21988.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\real\file31609.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file827.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file28900.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file9501.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file24509.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file13226.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file30531.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file8252.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file29902.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\real\file890.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\fake\file14472.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\fake\file32021.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\real\file14780.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file15252.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file22646.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file3388.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file15396.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\real\file1817.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\testing\real\file114.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\validation\real\file9761.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\real\file17822.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file410.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\fake\file532.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\validation\fake\file20309.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\testing\fake\file1838.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\validation\real\file11026.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\fake\file9364.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\fake\file1029.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\validation\fake\file32648.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\real\file23833.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file12013.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file2812.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file6203.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file11113.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\fake\file26923.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\real\file15132.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file19691.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\testing\fake\file1607.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\training\real\file19102.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file27188.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\real\file26183.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\testing\real\file1847.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\fake\file17378.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file17485.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file23519.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\real\file1306.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\real\file1775.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\real\file15600.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\real\file1105.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file25299.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file10217.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\real\file16284.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\real\file29425.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\testing\real\file859.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\fake\file16043.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file27020.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file25046.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\fake\file15025.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\fake\file3838.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file14846.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file26243.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file16618.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file6189.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file18905.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\testing\fake\file2297.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\training\fake\file33868.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\real\file1009.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\fake\file16817.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file15374.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file15486.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file8838.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\real\file20754.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\real\file325.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\testing\real\file1723.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\testing\fake\file492.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\training\fake\file25195.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file19552.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file10600.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file17802.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file8138.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\testing\fake\file1830.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\testing\real\file899.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\validation\fake\file16445.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\real\file25754.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file3634.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\real\file17365.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\fake\file12182.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file9477.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\fake\file1334.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\training\real\file11908.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file33249.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\fake\file1487.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\real\file12746.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file6141.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\fake\file262.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\training\real\file29013.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file16397.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file14836.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\real\file27726.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\fake\file8906.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file18534.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\testing\real\file383.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\validation\fake\file23644.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\testing\real\file130.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\fake\file3754.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file31449.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\real\file33470.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\real\file26231.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file28925.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file21309.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\testing\real\file1068.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\validation\real\file28562.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\fake\file11601.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\testing\real\file1631.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\real\file24427.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file10768.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\real\file17963.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\fake\file16306.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\fake\file26279.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\real\file22952.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file5952.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file18823.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file520.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\real\file20968.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\testing\fake\file920.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\training\real\file12532.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file2676.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\real\file28416.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\real\file21842.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\real\file27861.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file32947.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\fake\file29227.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\validation\fake\file26792.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\validation\fake\file11473.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\validation\real\file22756.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\testing\fake\file1372.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\training\fake\file13466.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\fake\file1521.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\training\real\file16986.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\testing\fake\file369.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\training\real\file13727.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\testing\real\file43.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
